1,35.17977,-106.7545
2,42.9023,-73.91695
3,33.57202,-84.31792
4,30.10544,-97.55781
5,42.02375,-72.86608
6,35.40916,-118.9367
7,33.49594,-86.68095
8,36.11298,-86.716
9,43.57579,-116.1797
10,42.29472,-70.9393
